id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
605303,UKR-2025-1-14117-6628,2025,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2025-11-28,The Russian Armed Forces destroyed a UAV control center and 10 Ukrainian Armed Forces militants in the Kherson region.""",ITAR-TASS,2025-11-28,The Russian Armed Forces destroyed a UAV control center and 10 Ukrainian Armed Forces militants in the Kherson region.,Russian MoD,5,Right bank of Dniepr (Kherson oblast),right bank of the Dnieper River in the Kherson region,Kherson oblast,,46.860144,33.578698,POINT (33.578698 46.860144),196988,Ukraine,369,Europe,1,1,2025-11-27,2025-11-27,0,2,0,0,2,2,2,365,369
605198,UKR-2025-1-14117-6578,2025,true,Check,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2025-11-28,The enemy struck two districts of the Dnipropetrovsk region with drones, there is damage""",Ukrinform,2025-11-28,"The enemy struck two districts of the Dnipropetrovsk region with drones, there is damage","Ukraine (acting head of the regional military administration, Vladyslav Haivanenko)",2,Pokrovske town,Pokrovska community,Dnipropetrovsk oblast,Synelnykove raion,47.98126,36.23446,POINT (36.23446 47.98126),198433,Ukraine,369,Europe,1,1,2025-11-27,2025-11-27,0,0,1,0,1,1,1,365,369
605201,UKR-2025-1-14117-6580,2025,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,2,"""Ukrinform,2025-11-28,In the Kharkiv region, an enemy drone hit a car, killing a man"";""Ukrinform,2025-11-28,A man died in the Kharkiv region after being hit by an enemy FPV drone""",Ukrinform;Ukrinform,2025-11-28;2025-11-28,"In the Kharkiv region, an enemy drone hit a car, killing a man;A man died in the Kharkiv region after being hit by an enemy FPV drone",Ukraine (press service of the Main Directorate of the National Police in the Kharkiv region; Kharkiv Regional Prosecutor's Office),1,Hrafske village,village of Grafske,Kharkiv oblast,Chuhuiv raion,50.22154,36.8547,POINT (36.8547 50.22154),202034,Ukraine,369,Europe,1,1,2025-11-27,2025-11-27,0,0,1,0,1,1,1,365,369
607182,UKR-2025-1-14117-7283,2025,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Russo-Ukrainian Warspotting,2025-12-16,27 November 2025""",Russo-Ukrainian Warspotting,2025-12-16,27 November 2025,Russo-Ukrainian Warspotting,1,Leontovychi village,"Leontovychi, Pokrovsk raion",Donetsk oblast,Pokrovsk raion,48.255455,37.134098,POINT (37.134098 48.255455),199155,Ukraine,369,Europe,1,1,2025-11-27,2025-11-27,5,0,0,0,5,10,1,365,369
607197,UKR-2025-1-14117-7284,2025,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Russo-Ukrainian Warspotting,2025-12-16,27 November 2025""",Russo-Ukrainian Warspotting,2025-12-16,27 November 2025,Russo-Ukrainian Warspotting,2,Myroliubivka village,"Myroliubivka, Pokrovsk raion",Donetsk oblast,Pokrovsk raion,48.30161,37.37398,POINT (37.37398 48.30161),199155,Ukraine,369,Europe,1,1,2025-11-27,2025-11-27,1,0,0,0,1,3,0,365,369
607198,UKR-2025-1-14117-7285,2025,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Russo-Ukrainian Warspotting,2025-12-16,27 November 2025""",Russo-Ukrainian Warspotting,2025-12-16,27 November 2025,Russo-Ukrainian Warspotting,1,Novotorets'ke village (Shakhove hromada),"Novotoretske (Shakhove hromada), Pokrovsk raion",Donetsk oblast,Pokrovsk raion,48.404275,37.325841,POINT (37.325841 48.404275),199155,Ukraine,369,Europe,1,1,2025-11-27,2025-11-27,8,0,0,0,8,17,1,365,369
607199,UKR-2025-1-14117-7286,2025,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Russo-Ukrainian Warspotting,2025-12-16,27 November 2025""",Russo-Ukrainian Warspotting,2025-12-16,27 November 2025,Russo-Ukrainian Warspotting,1,Novoekonomichne village,"Novoekonomichne, Pokrovsk raion",Donetsk oblast,Pokrovsk raion,48.33171,37.3294,POINT (37.3294 48.33171),199155,Ukraine,369,Europe,1,1,2025-11-27,2025-11-27,12,0,0,0,12,22,2,365,369
607200,UKR-2025-1-14117-7287,2025,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Russo-Ukrainian Warspotting,2025-12-16,27 November 2025""",Russo-Ukrainian Warspotting,2025-12-16,27 November 2025,Russo-Ukrainian Warspotting,3,Pokrovsk raion,Pokrovsk raion,Donetsk oblast,Pokrovsk raion,48.221848,37.198509,POINT (37.198509 48.221848),199155,Ukraine,369,Europe,1,1,2025-11-27,2025-11-27,3,0,0,0,3,6,1,365,369
605013,UKR-2025-1-14117-6520,2025,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2025-11-27,Russians shot five prisoners in the Hulyaipil direction""",Ukrinform,2025-11-27,Russians shot five prisoners in the Hulyaipil direction,Ukraine (Prosecutor General's Office),2,Hulyaipole town,"in the Hulyaipil direction, in the Zaporizhia region",Zaporizhzhya oblast,Polohy raion,47.658519,36.27225,POINT (36.27225 47.658519),198433,Ukraine,369,Europe,1,1,2025-11-27,2025-11-27,0,5,0,0,5,5,5,365,369
605014,UKR-2025-1-14117-6521,2025,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2025-11-27,There are 231 clashes on the front, with fighting currently ongoing in most directions.""",Ukrinform,2025-11-27,"There are 231 clashes on the front, with fighting currently ongoing in most directions.",Ukraine (General Staff of the Armed Forces),5,Pokrovsk direction,"Pokrovsky direction: areas of the settlements of Shakhove, Nove Shakhove, Zatyshok, Chervonyi Lyman, Rodynske, Myrnograd, Novoekonomichne, Pishchane, Zvirovo, Kotlyne, Udachne, Molodetske, Novomykolaivka, Dachne, and in the directions of Hryshynye and Novopavlivka",,,48.238428,37.043469,POINT (37.043469 48.238428),199155,Ukraine,369,Europe,1,1,2025-11-27,2025-11-27,2,0,0,0,2,37,2,365,369
607201,UKR-2025-1-14117-7288,2025,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Russo-Ukrainian Warspotting,2025-12-16,27 November 2025""",Russo-Ukrainian Warspotting,2025-12-16,27 November 2025,Russo-Ukrainian Warspotting,1,Pankivka village,"Pankivka, Pokrovsk raion",Donetsk oblast,Pokrovsk raion,48.437304,37.33167,POINT (37.33167 48.437304),199155,Ukraine,369,Europe,1,1,2025-11-27,2025-11-27,7,0,0,0,7,13,1,365,369
605204,UKR-2025-1-14117-6581,2025,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2025-11-28,A man died in the Kharkiv region after being hit by an enemy FPV drone""",Ukrinform,2025-11-28,A man died in the Kharkiv region after being hit by an enemy FPV drone,Ukraine (Kharkiv Regional Prosecutor's Office),1,Karaichne village,"Karaichne, Chuhuyiv district of the Kharkiv region",Kharkiv oblast,Chuhuiv raion,50.30454,37.12544,POINT (37.12544 50.30454),202035,Ukraine,369,Europe,1,1,2025-11-28,2025-11-28,0,0,1,0,1,1,1,365,369
605205,UKR-2025-1-14117-6582,2025,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,2,"""Ukrinform,2025-11-28,Russians launch airstrike on Shestakovo in Kharkiv region, one dead and one injured"";""Ukrinform,2025-11-29,Russians attacked Kharkiv and the region in a day - two people died""",Ukrinform;Ukrinform,2025-11-28;2025-11-29,"Russians launch airstrike on Shestakovo in Kharkiv region, one dead and one injured;Russians attacked Kharkiv and the region in a day - two people died","Ukraine (head of the Kharkiv Regional Military Administration, Oleg Synegubov)",1,Shestakove village,village of Shestakove,Kharkiv oblast,Chuhuiv raion,50.074838,36.619838,POINT (36.619838 50.074838),202034,Ukraine,369,Europe,1,1,2025-11-28,2025-11-28,0,0,1,0,1,1,1,365,369
605206,UKR-2025-1-14117-6583,2025,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2025-11-28,Invaders hit Dnipropetrovsk region with drones and KABs - there are dead and wounded""",Ukrinform,2025-11-28,Invaders hit Dnipropetrovsk region with drones and KABs - there are dead and wounded,"Ukraine (acting head of the regional military administration, Vladyslav Haivanenko)",2,Hryhorivka village,"Sinelnyky district: Vasylkivska community, Pokrovska",Dnipropetrovsk oblast,Synelnykove raion,48.10834,36.11249,POINT (36.11249 48.10834),199153,Ukraine,369,Europe,1,1,2025-11-28,2025-11-28,0,0,2,0,2,2,2,365,369
605208,UKR-2025-1-14117-6585,2025,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2025-11-28,In the Kherson region, a victim died in hospital after a Russian drone hit a car""",Ukrinform,2025-11-28,"In the Kherson region, a victim died in hospital after a Russian drone hit a car","Ukraine (head of the Kherson Regional State Administration, Oleksandr Prokudin)",1,Bilozerka village,"in Belozerka, Kherson region",Kherson oblast,Kherson raion,46.625231,32.441369,POINT (32.441369 46.625231),196985,Ukraine,369,Europe,1,1,2025-11-28,2025-11-28,0,0,1,0,1,1,1,365,369
605212,UKR-2025-1-14117-6588,2025,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,3,"""Ukrinform,2025-11-29,Hits in five districts: KMVA spoke about the consequences of the enemy attack on the capital"";""Ukrinform,2025-11-29,Combined attack by the Russian Federation: two people died in Kyiv, a child was among the 15 injured"";""Ukrinform,2025-12-02,Combined attack on Kyiv: death toll after Russian strike on November 29 rises to three""",Ukrinform;Ukrinform;Ukrinform,2025-11-29;2025-11-29;2025-12-02,"Hits in five districts: KMVA spoke about the consequences of the enemy attack on the capital;Combined attack by the Russian Federation: two people died in Kyiv, a child was among the 15 injured;Combined attack on Kyiv: death toll after Russian strike on November 29 rises to three",Ukraine (KMVA; Kyiv Mayor Vitali Klitschko),1,Kyiv city,Kyiv,Kyiv Special Republican city,,50.45,30.52333,POINT (30.52333 50.45),202022,Ukraine,369,Europe,1,2,2025-11-28,2025-11-29,0,0,3,0,3,3,3,365,369
605320,UKR-2025-1-14117-6639,2025,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2025-11-28,TASS: Near Kupyansk, FAB strikes destroyed some of the National Guard of Ukraine's troops.""",ITAR-TASS,2025-11-28,"TASS: Near Kupyansk, FAB strikes destroyed some of the National Guard of Ukraine's troops.",Russian security forces,2,Kupyansk town,near Kupyansk,Kharkiv oblast,Kupiansk raion,49.706668,37.610816,POINT (37.610816 49.706668),201316,Ukraine,369,Europe,1,1,2025-11-28,2025-11-28,0,2,0,0,2,2,2,365,369
605330,UKR-2025-1-14117-6645,2025,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2025-11-29,The Ukrainian Armed Forces lost more than 110 soldiers and an electronic warfare station due to the actions of the Sever group.""",ITAR-TASS,2025-11-29,The Ukrainian Armed Forces lost more than 110 soldiers and an electronic warfare station due to the actions of the Sever group.,"Russia (Vasily Mezhevykh, head of the group's press center)",4,Sumy oblast,"areas of Oleksiivka, Kucherovka, and Khrapovshchyna in Sumy Oblast",Sumy oblast,,51,34,POINT (34 51),203469,Ukraine,369,Europe,1,1,2025-11-28,2025-11-28,0,2,0,0,2,2,2,365,369
605332,UKR-2025-1-14117-6646,2025,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2025-11-29,The Ukrainian Armed Forces lost more than 110 soldiers and an electronic warfare station due to the actions of the Sever group.""",ITAR-TASS,2025-11-29,The Ukrainian Armed Forces lost more than 110 soldiers and an electronic warfare station due to the actions of the Sever group.,"Russia (Vasily Mezhevykh, head of the group's press center)",2,Vovchansk town,near the village of Vovchansk,Kharkiv oblast,Chuhuiv raion,50.29078,36.94108,POINT (36.94108 50.29078),202034,Ukraine,369,Europe,1,1,2025-11-28,2025-11-28,0,2,0,0,2,2,2,365,369
605333,UKR-2025-1-14117-6647,2025,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2025-11-29,The Ukrainian Armed Forces lost over 485 troops in one day due to the actions of the Center group.""",ITAR-TASS,2025-11-29,The Ukrainian Armed Forces lost over 485 troops in one day due to the actions of the Center group.,"Russia (Alexander Savchuk, head of the group's press center)",5,Pokrovsk direction,"areas of Rodinsky, Belitsky, Novopodgorodny, Mezhevoye, and Novy Donbas",,,48.238428,37.043469,POINT (37.043469 48.238428),199155,Ukraine,369,Europe,1,1,2025-11-28,2025-11-28,0,2,0,0,2,2,2,365,369
605327,UKR-2025-1-14117-6642,2025,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2025-11-29,The southern group killed more than 230 Ukrainian Armed Forces militants in one day.""",ITAR-TASS,2025-11-29,The southern group killed more than 230 Ukrainian Armed Forces militants in one day.,"Russia (Vadim Astafyev, head of the group's press center)",4,Donetsk oblast,South group operates in Donetsk oblast,Donetsk oblast,,48.14,37.74,POINT (37.74 48.14),199156,Ukraine,369,Europe,1,1,2025-11-28,2025-11-28,0,2,0,0,2,2,2,365,369
605328,UKR-2025-1-14117-6643,2025,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2025-11-29,The Dnipro group killed up to 60 Ukrainian Armed Forces militants in one day.""",ITAR-TASS,2025-11-29,The Dnipro group killed up to 60 Ukrainian Armed Forces militants in one day.,"Russia (Roman Kodryan, head of the group's press center)",4,Zaporizhzhya oblast,"areas of Orekhovo, Pavlovka, Nikolskoye, and Antonovka",Zaporizhzhya oblast,,47.83972,35.14057,POINT (35.14057 47.83972),198431,Ukraine,369,Europe,1,1,2025-11-28,2025-11-28,0,2,0,0,2,2,2,365,369
605322,UKR-2025-1-14117-6640,2025,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2025-11-28,The DPR reported an unsuccessful attempt by the Ukrainian Armed Forces to break out of Dimitrov.""",ITAR-TASS,2025-11-28,The DPR reported an unsuccessful attempt by the Ukrainian Armed Forces to break out of Dimitrov.,"Russia (Igor Kimakovsky, adviser to the head of the DPR)",1,Myrnohrad town,Dimitrov,Donetsk oblast,Pokrovsk raion,48.295873,37.270044,POINT (37.270044 48.295873),199155,Ukraine,369,Europe,1,1,2025-11-28,2025-11-28,0,2,0,0,2,2,2,365,369
605324,UKR-2025-1-14117-6641,2025,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2025-11-28,TASS: A Ukrainian Armed Forces cybersecurity major was killed near Sumy.""",ITAR-TASS,2025-11-28,TASS: A Ukrainian Armed Forces cybersecurity major was killed near Sumy.,Russian security agencies,2,Krolevets town,"near the village of Krolevets, Konotop district, Sumy region",Sumy oblast,Konotop raion,51.54775,33.38475,POINT (33.38475 51.54775),204187,Ukraine,369,Europe,1,1,2025-11-28,2025-11-28,0,1,0,0,1,1,1,365,369
605346,UKR-2025-1-14117-6653,2025,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2025-11-29,The SKAT 350M UAV crew provided guidance and destruction of a concentration of Ukrainian Armed Forces""",ITAR-TASS,2025-11-29,The SKAT 350M UAV crew provided guidance and destruction of a concentration of Ukrainian Armed Forces,Russian MoD,5,Krasnolimansk direction,Krasnolimansk direction,Donetsk oblast,Kramatorsk raion,48.98616,37.80307,POINT (37.80307 48.98616),199876,Ukraine,369,Europe,1,1,2025-11-28,2025-11-28,0,2,0,0,2,2,2,365,369
605338,UKR-2025-1-14117-6649,2025,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2025-11-29,The Ukrainian Armed Forces lost up to 280 soldiers in the Krasnoarmeysk direction in one day.""",ITAR-TASS,2025-11-29,The Ukrainian Armed Forces lost up to 280 soldiers in the Krasnoarmeysk direction in one day.,Russian MoD,3,Pokrovsk raion,"Red Army sector: Dimitrov, Krasnoarmeysk (Ukrainian name: Pokrovsk), Grishino area",Donetsk oblast,Pokrovsk raion,48.221848,37.198509,POINT (37.198509 48.221848),199155,Ukraine,369,Europe,1,1,2025-11-28,2025-11-28,0,2,0,0,2,2,2,365,369
